number,sys_updated_at,reassigned,assigned_to,opened_by,subcategory,urgency,problem_id,resolved_by,location,reassignment_count,cmdb_ci,vendor,caused_by,incident_state,active,u_priority_confirmation,contact_type,rfc,assignment_group,knowledge,priority,closed_code,impact,category,u_symptom,D_sys_mod_count,D_reopen_count
INC0016908,2016-08-04 10:48:00,0,68,310,463,697,1,1030,1174,1392,1,1,1,1478,1486,1489,1490,1,1677,1755,1756,1764,1777,1787,2032,2364,2371
INC0016909,2016-08-04 10:56:00,0,68,310,463,697,1,1030,1170,1392,1,1,1,1478,1486,1489,1490,1,1677,1755,1756,1763,1777,1787,2032,2364,2371
INC0016910,2016-11-04 09:57:00,0,10,240,463,697,1,966,1170,1392,1,1,1,1478,1486,1489,1490,1,1677,1755,1756,1764,1777,1787,2032,2364,2371
INC0016911,2016-08-04 10:59:00,0,68,310,461,697,1,1030,1219,1392,1,1,1,1478,1486,1489,1490,1,1677,1755,1756,1769,1777,1792,1869,2364,2371
INC0016913,2016-08-04 11:21:00,0,137,239,462,697,1,968,1188,1392,1,1,1,1478,1486,1489,1490,1,1677,1755,1756,1763,1777,1793,1889,2364,2371
INC0016914,2016-08-04 14:26:00,1,11,241,544,697,1,962,1169,1393,1,1,1,1478,1486,1489,1490,1,1678,1755,1756,1760,1777,1784,1,2366,2371
INC0016917,2016-08-04 11:01:00,0,10,240,463,697,1,966,1191,1392,1,1,1,1478,1486,1489,1490,1,1677,1755,1756,1764,1777,1787,2032,2364,2371
INC0016918,2016-12-05 11:24:00,1,39,313,463,697,1,999,1342,1395,1,1,1,1478,1486,1489,1490,1,1696,1755,1756,1763,1777,1787,1,2367,2371
INC0016920,2016-08-04 11:06:00,0,68,310,463,697,1,1030,1173,1392,1,1,1,1480,1486,1488,1490,1,1677,1755,1756,1763,1777,1787,2032,2364,2371
INC0016922,2016-12-04 14:56:00,1,96,310,544,697,1,1043,1170,1393,1,1,1,1478,1486,1489,1490,1,1679,1755,1756,1764,1777,1794,1889,2365,2371
INC0016923,2016-08-04 11:10:00,0,68,310,463,697,1,1030,1170,1392,1,1,1,1478,1486,1489,1490,1,1677,1755,1756,1763,1777,1787,2032,2364,2371
INC0016924,2016-08-04 11:11:00,0,19,373,544,697,1,973,1170,1392,1,1,1,1480,1486,1488,1490,1,1679,1755,1756,1764,1777,1784,1889,2364,2371
INC0016925,2016-08-04 11:02:00,0,121,241,462,697,1,984,1236,1392,1,1,1,1478,1486,1488,1490,1,1677,1755,1756,1764,1777,1793,1,2363,2371
INC0016926,2016-12-04 14:54:00,0,96,310,544,697,1,1043,1170,1392,1,1,1,1480,1486,1488,1490,1,1679,1755,1756,1764,1777,1790,1889,2365,2371
INC0016927,2016-08-04 11:28:00,0,26,1,467,697,1,1,1172,1392,1,1,1,1478,1486,1488,1490,1,1699,1755,1756,1763,1777,1799,1889,2363,2371
INC0016928,2016-08-04 11:14:00,0,68,310,463,697,1,1030,1175,1392,1,1,1,1480,1486,1488,1490,1,1677,1755,1756,1763,1777,1787,2032,2364,2371
INC0016932,2016-11-04 10:32:00,1,96,240,526,697,1,1043,1254,1393,1,1,1,1480,1486,1488,1490,1,1679,1755,1756,1761,1777,1793,1889,2366,2371
INC0016933,2016-08-04 11:17:00,1,19,373,549,697,1,973,1170,1393,1,1,1,1480,1486,1488,1490,1,1679,1755,1756,1764,1777,1811,1878,2365,2371
INC0016934,2016-12-04 10:52:00,1,10,310,462,697,1,966,1170,1393,1,1,1,1478,1486,1489,1490,1,1,1755,1756,1764,1777,1793,1889,2366,2371
INC0016935,2016-08-04 11:23:00,1,68,310,544,697,1,1030,1170,1393,1,1,1,1478,1486,1489,1490,1,1677,1755,1756,1769,1777,1794,1,2364,2371
INC0016936,2016-08-04 11:42:00,1,190,341,463,697,1,1122,1185,1393,1,1,1,1480,1486,1488,1490,1612,1684,1755,1756,1764,1777,1787,1,2364,2371
INC0016939,2016-08-04 11:29:00,0,68,310,463,697,1,1030,1173,1392,1,1,1,1480,1486,1488,1490,1,1677,1755,1756,1763,1777,1787,2032,2364,2371
INC0016940,2016-08-04 12:03:00,1,68,241,607,697,1,1030,1170,1393,1,1,1,1478,1486,1489,1490,1,1677,1755,1756,1765,1777,1800,2021,2364,2371
INC0016941,2016-12-04 11:59:00,0,21,310,519,697,1,978,1172,1392,1,1,1,1480,1486,1488,1490,1,1692,1755,1756,1764,1777,1783,1909,2367,2371
INC0016942,2016-11-07 16:48:00,1,42,310,507,697,1,1124,1170,1394,1,1470,1,1483,1486,1488,1490,1,1723,1755,1756,1764,1777,1800,2143,2367,2371
INC0016943,2016-11-04 10:35:00,0,39,310,485,697,1,999,1171,1392,1,1,1,1478,1486,1489,1490,1,1696,1755,1756,1763,1777,1787,1889,2364,2371
INC0016944,2016-08-04 15:12:00,0,1,243,583,697,1,981,1170,1392,1,1,1,1477,1486,1488,1490,1,1701,1755,1756,1764,1777,1791,1889,2364,2371
INC0016945,2016-12-04 12:31:00,1,10,1,544,697,1,966,1172,1395,1,1,1,1480,1486,1488,1490,1,1707,1755,1756,1763,1777,1784,1889,2367,2371
INC0016946,2016-08-04 12:03:00,0,137,239,461,698,1,968,1238,1392,1,1,1,1478,1486,1489,1490,1,1677,1755,1758,1763,1779,1792,1856,2364,2371
INC0016947,2016-08-04 11:44:00,0,25,310,544,697,1,982,1171,1392,1,1,1,1477,1486,1488,1490,1,1,1755,1756,1766,1777,1802,1889,2363,2371
INC0016949,2016-08-04 11:55:00,1,5,310,462,697,1,955,1170,1393,1,1,1,1480,1486,1488,1490,1,1679,1755,1756,1760,1777,1793,1889,2365,2371
INC0016950,2016-08-04 15:30:00,0,40,310,544,697,1,998,1194,1392,1,1,1,1478,1486,1489,1490,1,1700,1755,1756,1764,1777,1802,1889,2364,2371
INC0016953,2016-08-04 11:40:00,0,68,310,463,697,1,1030,1180,1392,1,1,1,1478,1486,1489,1490,1,1677,1755,1756,1769,1777,1787,2032,2364,2371
INC0016955,2016-08-04 12:20:00,1,117,253,544,697,1,1077,1264,1393,1,1,1,1478,1486,1489,1490,1,1700,1755,1756,1764,1777,1788,1,2364,2371
INC0016956,2016-08-04 15:28:00,0,20,274,480,697,1,977,1176,1392,1,1,1,1478,1486,1489,1490,1,1706,1755,1756,1764,1777,1811,2191,2365,2371
INC0016957,2016-08-04 14:51:00,0,6,241,452,697,1,957,1168,1392,1,1,1,1480,1486,1488,1490,1,1681,1755,1756,1764,1777,1783,1,2364,2371
INC0016958,2016-08-04 11:45:00,0,31,243,597,697,1,983,1172,1392,1,1,1,1478,1486,1488,1490,1,1677,1755,1756,1764,1777,1788,1889,2363,2371
INC0016959,2016-08-04 15:54:00,0,89,310,544,697,1,1094,1172,1392,1,1,1,1482,1486,1488,1490,1,1701,1755,1756,1764,1777,1791,1889,2366,2371
INC0016960,2016-11-04 09:28:00,1,1,310,529,697,1,963,1168,1394,1,1,1,1477,1486,1488,1490,1,1688,1755,1756,1764,1777,1784,1911,2364,2371
INC0016961,2016-12-04 09:47:00,1,5,311,544,697,1,955,1170,1393,1,1,1,1478,1486,1489,1490,1,1679,1755,1756,1760,1777,1784,1,2365,2371
INC0016962,2016-08-04 14:52:00,0,6,310,544,697,1,957,1168,1392,1,1,1,1478,1486,1489,1490,1,1681,1755,1756,1764,1777,1784,1889,2366,2371
INC0016963,2016-08-04 12:40:00,0,68,310,526,697,1,1030,1168,1392,1,1,1,1478,1486,1489,1490,1,1677,1755,1756,1763,1777,1793,1889,2364,2371
INC0016964,2016-08-04 11:57:00,0,68,310,463,697,1,1030,1180,1392,1,1,1,1478,1486,1489,1490,1,1677,1755,1756,1763,1777,1787,2032,2364,2371
INC0016965,2016-08-04 12:06:00,0,162,243,544,697,1,1119,1181,1392,1,1,1,1477,1486,1488,1490,1,1684,1755,1756,1769,1777,1784,1889,2363,2371
INC0016967,2016-11-04 14:10:00,0,42,311,544,697,1,1000,1170,1392,1,1,1,1477,1486,1488,1490,1,1679,1755,1756,1764,1777,1784,1,2364,2371
INC0016969,2016-11-04 07:20:00,0,1,311,452,697,1,1042,1179,1392,1,1,1,1477,1486,1488,1490,1,1729,1755,1756,1772,1777,1791,1,2364,2371
INC0016970,2016-12-06 10:07:00,1,78,310,544,697,1,1026,1168,1394,1,1,1,1479,1487,1489,1490,1,1714,1755,1756,1764,1777,1817,1889,2367,2371
INC0016971,2016-12-04 16:50:00,1,119,254,491,697,1,1065,1170,1393,1,1,1,1481,1486,1488,1490,1,1704,1755,1756,1764,1777,1802,2289,2366,2371
INC0016972,2016-08-04 11:58:00,0,23,264,544,697,1,980,1173,1392,1,1,1,1478,1486,1488,1490,1,1678,1755,1756,1764,1777,1790,1,2363,2371
INC0016973,2016-08-04 11:56:00,0,10,1,463,697,1,1,1180,1392,1,1,1,1478,1486,1488,1490,1,1677,1755,1756,1763,1777,1787,2032,2363,2371
INC0016974,2016-08-04 12:22:00,0,117,253,544,697,1,1077,1264,1392,1,1,1,1478,1486,1489,1490,1,1700,1755,1756,1764,1777,1787,1889,2364,2371
INC0016976,2016-08-04 12:06:00,0,23,264,544,697,1,980,1173,1392,1,1,1,1478,1486,1488,1490,1,1678,1755,1756,1764,1777,1790,1,2363,2371
INC0016980,2016-08-04 12:07:00,0,1,311,452,697,1,1042,1179,1392,1,1,1,1477,1486,1488,1490,1,1729,1755,1756,1772,1777,1791,1889,2363,2371
INC0016981,2016-08-04 12:13:00,1,3,243,472,697,1,961,1181,1393,1,1,1,1477,1486,1488,1490,1,1687,1755,1756,1764,1777,1784,2290,2364,2371
INC0016984,2016-08-04 12:19:00,0,68,310,463,697,1,1030,1168,1392,1,1,1,1480,1486,1488,1490,1,1677,1755,1756,1763,1777,1787,2032,2364,2371
INC0016985,2016-08-05 18:07:00,0,95,310,544,697,1,1042,1178,1392,1,1,1,1479,1487,1489,1490,1,1729,1755,1756,1772,1777,1791,1889,2367,2371
INC0016986,2016-08-04 12:13:00,0,1,241,454,697,1,1031,1180,1392,1,1,1,1477,1486,1488,1490,1,1688,1755,1756,1,1777,1802,1889,2363,2371
INC0016987,2016-08-04 13:03:00,0,96,251,544,697,1,1043,1170,1392,1,1,1,1480,1486,1488,1490,1,1679,1755,1756,1764,1777,1784,1,2364,2371
INC0016988,2016-11-04 08:06:00,1,117,311,467,697,1,1077,1168,1394,1,1,1,1478,1486,1489,1490,1,1700,1755,1756,1764,1777,1799,1889,2366,2371
INC0016989,2016-08-04 12:24:00,0,49,247,544,697,1,1003,1187,1392,1,1,1,1478,1486,1489,1490,1,1677,1755,1756,1764,1777,1788,1889,2364,2371
INC0016990,2016-08-05 18:07:00,1,95,241,479,697,1,1042,1172,1394,1,1,1,1479,1487,1489,1490,1,1729,1755,1756,1772,1777,1791,2206,2367,2371
INC0016995,2016-11-04 10:03:00,1,72,310,456,697,1,1023,1173,1393,1,1,1,1478,1486,1489,1490,1,1678,1755,1756,1762,1777,1788,1889,2366,2371
INC0016996,2016-11-04 11:58:00,1,114,241,526,697,1,1056,1184,1393,1,1,1,1478,1486,1489,1490,1,1,1755,1756,1764,1777,1793,1889,2366,2371
INC0016997,2016-08-04 12:43:00,0,68,310,472,697,1,1030,1170,1392,1,1,1,1478,1486,1489,1490,1,1677,1755,1756,1763,1777,1784,1889,2364,2371
INC0016999,2016-08-04 15:52:00,0,148,239,583,697,1,1089,1219,1392,1,1,1,1478,1486,1489,1490,1,1693,1755,1756,1769,1777,1791,2116,2364,2371
INC0017002,2016-12-04 20:37:00,1,171,274,456,697,1,966,1184,1394,1,1,1,1480,1486,1488,1490,1,1677,1755,1756,1763,1777,1788,1,2366,2371
INC0017003,2016-11-04 12:51:00,1,30,301,461,697,1,989,1219,1393,1,1,1,1481,1486,1488,1490,1,1703,1755,1756,1764,1777,1792,1869,2366,2371
INC0017005,2016-08-04 16:08:00,1,21,251,544,697,1,978,1172,1393,1,1,1,1480,1486,1488,1490,1,1692,1755,1756,1769,1777,1782,1,2366,2371
INC0017007,2016-11-04 15:35:00,1,21,311,579,697,1,978,1172,1394,1,1,1,1478,1486,1489,1490,1,1692,1755,1756,1764,1777,1811,1878,2367,2371
INC0017008,2016-08-04 13:46:00,0,101,311,544,697,1,1046,1172,1392,1,1,1,1478,1486,1489,1490,1,1677,1755,1756,1764,1777,1784,1,2364,2371
INC0017010,2016-08-04 13:24:00,0,68,310,544,697,1,1030,1168,1392,1,1,1,1478,1486,1489,1490,1,1677,1755,1756,1763,1777,1784,1889,2364,2371
INC0017011,2016-12-04 12:13:00,0,1,247,544,697,1,1089,1250,1392,1,1,1,1480,1486,1488,1490,1,1687,1755,1756,1764,1777,1783,1889,2366,2371
INC0017012,2016-08-04 13:06:00,0,121,241,544,697,1,984,1168,1392,1,1,1,1478,1486,1488,1490,1,1677,1755,1756,1764,1777,1784,1889,2363,2371
INC0017014,2016-08-04 17:39:00,0,107,241,583,697,1,1053,1173,1392,1,1,1,1478,1486,1489,1490,1,1701,1755,1756,1764,1777,1791,2096,2364,2371
INC0017016,2016-08-04 13:16:00,0,23,264,544,697,1,980,1173,1392,1,1,1,1478,1486,1488,1490,1,1678,1755,1756,1764,1777,1790,1,2363,2371
INC0017017,2016-12-04 10:41:00,0,9,310,452,697,1,960,1168,1392,1,1,1,1480,1486,1488,1490,1,1681,1755,1756,1764,1777,1790,1889,2365,2371
INC0017018,2016-11-04 15:33:00,1,10,310,544,697,1,966,1173,1393,1,1,1,1478,1486,1489,1490,1,1,1755,1756,1763,1777,1794,1889,2364,2371
INC0017019,2016-11-04 11:20:00,1,88,251,544,697,1,1016,1170,1393,1,1,1,1481,1486,1488,1490,1,1728,1755,1756,1763,1777,1811,1889,2365,2371
INC0017020,2016-12-04 15:37:00,1,1,241,583,697,1,1011,1176,1398,1,1,1,1480,1486,1488,1490,1,1677,1755,1756,1765,1777,1791,2116,2367,2371
INC0017021,2016-08-04 13:23:00,1,81,274,480,697,1,1028,1176,1393,1,1,1,1478,1486,1489,1490,1,1678,1755,1756,1764,1777,1811,1889,2365,2371
INC0017022,2016-11-04 09:43:00,1,1,310,473,697,1,990,1168,1393,1,1,1,1477,1486,1488,1490,1,1688,1755,1756,1769,1777,1784,1889,2364,2371
INC0017023,2016-12-04 14:37:00,1,23,310,544,697,1,980,1176,1393,1,1,1,1481,1486,1488,1490,1,1678,1755,1756,1764,1777,1794,1889,2366,2371
INC0017024,2016-08-04 13:31:00,0,68,310,463,697,1,1030,1180,1392,1,1,1,1478,1486,1489,1490,1,1677,1755,1756,1764,1777,1787,2032,2364,2371
INC0017026,2016-12-04 16:32:00,0,96,250,544,697,1,1043,1219,1392,1,1,1,1480,1486,1488,1490,1,1679,1755,1756,1764,1777,1783,1,2364,2371
INC0017027,2016-08-04 14:03:00,0,7,251,461,697,1,1005,1174,1392,1,1,1,1478,1486,1489,1490,1,1677,1755,1756,1763,1777,1792,2103,2364,2371
INC0017028,2016-08-04 14:06:00,0,68,310,462,697,1,1030,1238,1392,1,1,1,1478,1486,1489,1490,1,1677,1755,1756,1763,1777,1793,1889,2364,2371
INC0017029,2016-11-04 12:02:00,0,23,241,523,697,1,980,1173,1392,1457,1,1,1481,1486,1488,1490,1,1678,1755,1756,1764,1777,1790,2038,2366,2371
INC0017030,2016-08-04 13:44:00,0,68,310,544,697,1,1030,1238,1392,1,1,1,1478,1486,1489,1490,1,1677,1755,1756,1764,1777,1784,1889,2364,2371
INC0017032,2016-11-04 17:23:00,0,107,241,544,697,1,1053,1173,1392,1,1,1,1478,1486,1489,1490,1,1701,1755,1756,1764,1777,1791,1,2365,2371
INC0017033,2016-08-04 14:04:00,0,68,310,544,697,1,1030,1219,1392,1,1,1,1478,1486,1489,1490,1,1677,1755,1756,1763,1777,1788,1889,2366,2371
INC0017034,2016-11-04 16:10:00,1,131,310,495,697,1,1076,1171,1394,1,1,1,1478,1486,1489,1490,1,1686,1755,1756,1764,1777,1781,1888,2367,2371
INC0017035,2016-08-04 14:22:00,0,125,310,463,697,1,1059,1168,1392,1,1,1,1477,1486,1488,1490,1,1722,1755,1756,1764,1777,1802,1889,2363,2371
INC0017036,2016-08-04 14:28:00,0,101,311,462,697,1,1046,1168,1392,1,1,1,1478,1486,1489,1490,1,1677,1755,1756,1764,1777,1793,1,2365,2371
INC0017037,2016-08-04 14:22:00,0,101,311,475,697,1,1046,1173,1392,1,1,1,1478,1486,1489,1490,1,1677,1755,1756,1764,1777,1782,1,2365,2371
INC0017039,2016-08-04 14:12:00,1,9,310,452,697,1,960,1168,1393,1,1,1,1480,1486,1488,1490,1,1681,1755,1756,1764,1777,1790,1889,2366,2371
INC0017041,2016-08-04 18:24:00,0,107,241,544,697,1,1053,1173,1392,1,1,1,1478,1486,1489,1490,1,1701,1755,1756,1764,1777,1791,1,2364,2371
INC0017043,2016-11-04 17:09:00,1,128,1,583,697,1,1074,1171,1393,1,1,1,1478,1486,1489,1490,1,1705,1755,1756,1763,1777,1791,2116,2366,2371
INC0017045,2016-08-04 14:42:00,0,7,251,462,697,1,1005,1232,1392,1,1,1,1478,1486,1489,1490,1,1677,1755,1756,1763,1777,1793,1889,2364,2371
INC0017046,2016-08-04 17:09:00,1,17,310,544,697,1,970,1238,1393,1,1,1,1478,1486,1489,1490,1,1694,1755,1756,1764,1777,1783,1889,2364,2371
INC0017047,2016-08-04 14:21:00,0,68,310,544,697,1,1030,1193,1392,1,1,1,1478,1486,1489,1490,1,1677,1755,1756,1763,1777,1784,1889,2364,2371
INC0017050,2016-08-04 14:42:00,0,68,310,478,697,1,1030,1188,1392,1,1,1,1478,1486,1489,1490,1,1677,1755,1756,1764,1777,1792,2103,2364,2371
INC0017051,2016-12-04 14:31:00,0,10,310,544,697,1,966,1173,1392,1,1,1,1477,1486,1488,1490,1,1,1755,1756,1764,1777,1784,1889,2364,2371
INC0017053,2016-12-04 17:06:00,1,1,1,597,697,1,966,1171,1394,1,1,1,1481,1486,1488,1490,1,1677,1755,1756,1764,1777,1788,1889,2366,2371
INC0017055,2016-11-04 13:02:00,1,48,311,451,697,1,1006,1180,1393,1,1,1,1478,1486,1489,1490,1,1694,1755,1756,1764,1777,1783,1,2366,2371
INC0017056,2016-12-04 16:22:00,1,1,310,549,697,1,1003,1170,1394,1,1,1,1477,1486,1488,1490,1,1686,1755,1756,1764,1777,1811,1889,2366,2371
INC0017058,2016-12-04 12:17:00,1,117,311,443,697,1,1077,1168,1393,1,1,1,1477,1486,1488,1490,1,1677,1755,1756,1764,1777,1811,2191,2364,2371
INC0017059,2016-08-04 15:26:00,0,58,1,544,697,1,1008,1173,1392,1,1,1,1477,1486,1488,1490,1,1,1755,1756,1769,1777,1784,1,2364,2371
INC0017060,2016-08-04 14:46:00,0,68,310,445,697,1,1030,1170,1392,1,1,1,1478,1486,1489,1490,1,1677,1755,1756,1764,1777,1782,1889,2364,2371
INC0017061,2016-08-04 15:33:00,1,40,247,544,697,1,998,1170,1393,1,1,1,1478,1486,1489,1490,1,1700,1755,1756,1764,1777,1788,1,2365,2371
INC0017062,2016-08-04 14:41:00,0,68,310,463,697,1,1030,1180,1392,1,1,1,1478,1486,1489,1490,1,1677,1755,1756,1764,1777,1787,2032,2364,2371
INC0017063,2016-08-04 15:22:00,0,24,310,452,697,1,981,1277,1392,1,1,1,1478,1486,1489,1490,1,1701,1755,1756,1764,1777,1791,1908,2364,2371
INC0017064,2016-12-04 13:38:00,1,1,310,544,697,1,1089,1170,1395,1,1,1,1480,1486,1488,1490,1,1693,1755,1756,1767,1777,1794,1889,2366,2371
INC0017065,2016-08-04 15:02:00,0,49,247,544,697,1,1003,1169,1392,1,1,1,1478,1486,1489,1490,1,1677,1755,1756,1764,1777,1793,1889,2364,2371
INC0017066,2016-08-04 14:45:00,0,41,241,463,697,1,984,1187,1392,1,1,1,1480,1486,1488,1490,1,1677,1755,1756,1764,1777,1787,1,2364,2371
INC0017067,2016-11-04 09:37:00,1,3,310,526,697,1,961,1174,1393,1,1,1,1477,1486,1488,1490,1,1687,1755,1756,1769,1777,1793,1889,2364,2371
INC0017068,2016-11-04 14:44:00,1,162,1,544,697,1,1119,1257,1393,1,1,1,1477,1486,1488,1490,1,1684,1755,1756,1761,1777,1784,1889,2364,2371
INC0017071,2016-08-04 15:05:00,0,102,241,544,697,1,1048,1170,1392,1,1,1,1480,1486,1488,1490,1,1715,1755,1756,1767,1777,1784,1906,2363,2371
INC0017072,2016-08-04 15:36:00,0,68,310,463,697,1,1030,1173,1392,1,1,1,1478,1486,1489,1490,1,1677,1755,1756,1764,1777,1787,2032,2364,2371
INC0017073,2016-11-04 20:36:00,1,68,1,462,697,1,1030,1338,1393,1,1,1,1478,1486,1489,1490,1,1,1755,1756,1764,1777,1793,1889,2366,2371
INC0017074,2016-08-04 15:17:00,0,7,251,463,697,1,1005,1349,1392,1,1,1,1478,1486,1489,1490,1,1677,1755,1756,1763,1777,1787,2032,2364,2371
INC0017075,2016-08-04 15:27:00,0,19,310,462,697,1,973,1170,1392,1,1,1,1477,1486,1488,1490,1,1677,1755,1756,1762,1777,1793,1889,2363,2371
INC0017077,2016-08-04 15:06:00,0,10,1,463,697,1,1,1173,1392,1,1,1,1478,1486,1488,1490,1,1677,1755,1756,1763,1777,1787,2032,2363,2371
INC0017078,2016-08-04 15:29:00,0,10,241,544,697,1,966,1172,1392,1,1,1,1478,1486,1489,1490,1,1677,1755,1756,1764,1777,1788,1,2364,2371
INC0017079,2016-12-04 17:33:00,1,19,310,544,697,1,973,1170,1393,1,1,1,1480,1486,1488,1490,1,1679,1755,1756,1764,1777,1784,1889,2364,2371
INC0017080,2016-11-04 09:36:00,1,15,310,463,697,1,1031,1180,1393,1,1,1,1478,1486,1489,1490,1,1690,1755,1756,1763,1777,1787,1889,2364,2371
INC0017081,2016-08-04 15:55:00,1,6,247,502,697,1,957,1168,1393,1,1,1,1480,1486,1488,1490,1,1681,1755,1756,1764,1777,1784,1911,2366,2371
INC0017082,2016-12-04 14:08:00,1,1,1,544,697,1,966,1181,1393,1,1,1,1477,1486,1488,1490,1,1,1755,1756,1763,1777,1782,1889,2365,2371
INC0017083,2016-08-04 21:13:00,1,1,250,447,697,1,1011,1170,1393,1,1,1,1477,1486,1488,1490,1,1688,1755,1756,1769,1777,1784,1,2364,2371
INC0017086,2016-08-04 15:31:00,0,72,307,544,697,1,1023,1173,1392,1,1,1,1478,1486,1489,1490,1,1678,1755,1756,1769,1777,1804,1889,2364,2371
INC0017088,2016-08-04 15:36:00,0,68,310,445,697,1,1030,1171,1392,1,1,1,1478,1486,1489,1490,1,1677,1755,1756,1764,1777,1782,1889,2364,2371
INC0017089,2016-08-04 15:25:00,0,72,307,611,697,1,1023,1173,1392,1,1,1,1478,1486,1489,1490,1,1678,1755,1756,1764,1777,1800,1889,2364,2371
INC0017090,2016-11-04 08:49:00,1,10,310,599,697,1,966,1170,1393,1,1,1,1477,1486,1488,1490,1,1679,1755,1756,1764,1777,1787,1889,2364,2371
INC0017091,2016-10-18 12:00:00,1,192,311,463,697,1,1012,1180,1395,1,1,1,1479,1487,1489,1490,1,1683,1755,1756,1764,1777,1802,1889,2367,2371
INC0017092,2016-08-04 15:44:00,0,68,310,544,697,1,1030,1170,1392,1,1,1,1478,1486,1489,1490,1,1677,1755,1756,1764,1777,1784,1889,2364,2371
INC0017093,2016-08-04 21:10:00,0,32,1,544,697,1,990,1173,1392,1,1,1,1478,1486,1489,1490,1,1677,1755,1756,1769,1777,1782,1889,2365,2371
INC0017095,2016-12-04 16:44:00,1,24,310,526,697,1,981,1170,1394,1,1,1,1478,1486,1489,1490,1,1701,1755,1756,1764,1777,1793,1893,2367,2371
INC0017096,2016-08-04 15:36:00,0,10,241,463,697,1,984,1173,1392,1,1,1,1480,1486,1488,1490,1,1,1755,1756,1764,1777,1802,1889,2364,2371
INC0017097,2016-12-04 08:44:00,1,11,311,544,697,1,962,1169,1393,1,1,1,1481,1486,1488,1490,1,1678,1755,1756,1767,1777,1798,1,2366,2371
INC0017098,2016-08-04 15:38:00,0,68,310,463,697,1,1030,1168,1392,1,1,1,1478,1486,1489,1490,1,1677,1755,1756,1764,1777,1787,2032,2364,2371
INC0017099,2016-11-04 08:13:00,1,117,241,597,697,1,1077,1170,1393,1,1,1,1478,1486,1489,1490,1,1700,1755,1756,1764,1777,1788,1889,2365,2371
INC0017100,2016-12-04 06:58:00,0,14,251,473,697,1,963,1171,1392,1,1,1,1481,1486,1488,1490,1613,1688,1755,1756,1761,1777,1784,1911,2364,2371
INC0017101,2016-08-04 16:35:00,0,68,310,475,697,1,1030,1170,1392,1,1,1,1478,1486,1489,1490,1,1677,1755,1756,1764,1777,1782,1878,2364,2371
INC0017102,2016-08-04 15:39:00,0,23,264,526,697,1,980,1184,1392,1458,1,1,1478,1486,1488,1490,1,1677,1755,1756,1764,1777,1793,1889,2363,2371
INC0017103,2016-11-04 15:12:00,0,18,241,544,697,1,972,1171,1392,1,1,1,1480,1486,1488,1490,1,1680,1755,1756,1764,1777,1781,1,2366,2371
INC0017104,2016-08-04 15:44:00,0,1,310,454,697,1,963,1170,1392,1,1,1,1477,1486,1488,1490,1,1688,1755,1756,1764,1777,1802,1889,2363,2371
INC0017105,2016-12-04 08:43:00,0,62,247,461,697,1,1014,1168,1392,1,1,1,1478,1486,1489,1490,1,1717,1755,1756,1767,1777,1792,1889,2365,2371
INC0017106,2016-08-18 17:01:00,1,1,240,544,697,1,1000,1190,1396,1,1,1,1480,1486,1488,1490,1,1723,1755,1756,1764,1777,1800,1889,2367,2371
INC0017107,2016-08-04 15:52:00,0,10,240,463,697,1,966,1173,1392,1,1,1,1478,1486,1489,1490,1,1677,1755,1756,1764,1777,1787,1889,2364,2371
INC0017108,2016-08-04 16:39:00,0,35,251,540,697,1,992,1238,1392,1,1,1,1478,1486,1489,1490,1,1713,1755,1756,1764,1777,1802,1953,2364,2371
INC0017109,2016-08-04 15:56:00,0,68,310,463,697,1,1030,1200,1392,1,1,1,1478,1486,1489,1490,1,1677,1755,1756,1764,1777,1787,2032,2364,2371
INC0017110,2016-08-04 16:53:00,0,10,240,544,697,1,966,1170,1392,1,1,1,1480,1486,1488,1490,1,1,1755,1756,1769,1777,1784,1889,2363,2371
INC0017111,2016-11-04 14:14:00,0,72,241,544,697,1,1023,1173,1392,1,1,1,1478,1486,1489,1490,1,1678,1755,1756,1764,1777,1801,1889,2366,2371
INC0017112,2016-11-04 12:09:00,1,125,247,494,697,1,1071,1191,1393,1,1,1,1478,1486,1489,1490,1,1722,1755,1756,1764,1777,1802,1,2366,2371
INC0017113,2016-11-04 15:35:00,1,10,251,597,697,1,966,1172,1395,1,1,1,1478,1486,1489,1490,1,1677,1755,1756,1764,1777,1788,1,2366,2371
INC0017114,2016-08-04 16:08:00,0,10,241,463,697,1,984,1171,1392,1,1,1,1478,1486,1489,1490,1,1,1755,1756,1764,1777,1802,1,2364,2371
INC0017117,2016-11-04 14:33:00,1,47,1,463,697,1,971,1170,1395,1,1,1,1480,1486,1488,1490,1,1696,1755,1756,1767,1777,1787,2053,2367,2371
INC0017118,2016-08-04 16:19:00,0,68,310,544,697,1,1030,1174,1392,1,1,1,1478,1486,1489,1490,1,1677,1755,1756,1764,1777,1784,1889,2364,2371
INC0017119,2016-12-04 16:45:00,1,10,251,462,697,1,966,1172,1393,1,1,1,1478,1486,1489,1490,1,1,1755,1756,1763,1777,1793,1889,2366,2371
INC0017121,2016-08-04 16:18:00,0,49,247,544,697,1,1003,1173,1392,1,1,1,1478,1486,1489,1490,1,1677,1755,1756,1764,1777,1788,1,2364,2371
INC0017122,2016-08-04 16:48:00,0,58,1,478,697,1,1008,1168,1392,1,1,1,1477,1486,1488,1490,1,1,1755,1756,1769,1777,1792,1889,2364,2371
